InConnections,,,, InConnections (Old),,,, OutConnections,,,, OutConnections(Old)
MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,
0,381,14,0,0,6977,147,0,72,0,0,82132,357,0,0,3899,
0,779454,2014,0,0,8570,162,0,3739,0,0,214,7,0,0,964,
0,1868,112,0,0,1345,42,0,826,0,0,551665,48,0,0,1777,
0,990899,2987,0,0,293260,11,0,23,0,0,1742,50,0,0,1768,
0,44386,635,0,0,1637,74,0,1435,0,0,919770,65,0,0,2626,
0,156,21,0,0,741,38,0,101,0,0,99141,36,0,0,1461,
0,788681,1578,0,0,1581,62,0,2970,0,0,610571,8,0,0,901,
0,2060,89,0,0,1088,43,0,741,0,0,494825,38,0,0,2666,
0,772671,2413,0,0,1322,1006,0,14,0,0,838,66,0,0,2017,
0,120643,561,0,0,2527,77,0,1403,0,0,891393,90,0,0,2947,
0,937207,25,0,0,1522,61,0,77,0,0,88947,60,0,0,2078,
0,764797,1488,0,0,2284,82,0,2948,0,0,911413,954,0,0,887,
0,1706,72,0,0,1042,39,0,776,0,0,527540,40,0,0,1628,
0,1147375,2822,0,0,1939,790,0,29,0,0,2390,27,0,0,867,
0,112571,644,0,0,1248,37,0,1817,0,0,939570,47,0,0,1752,
0,1057837,17,0,0,464,29,0,75,0,0,84307,26,0,0,1265,
0,321661,1378,0,0,1171,54,0,2059,0,0,1026317,602,0,0,533,
0,1075,42,0,0,1462,52,0,625,0,0,482039,62,0,0,2002,
0,1188492,2444,0,0,2386,77,0,15,0,0,1050,32,0,0,1450,
0,8996,233,0,0,1358,57,0,978,0,0,687241,44,0,0,2419,
0,748835,2727,0,0,954,46,0,54,0,0,72294,45,0,0,1668,
0,444099,1585,0,0,1611,68,0,2830,0,0,1207753,65,0,0,332,
0,1093,25,0,0,453,25,0,240,0,0,327274,20,0,0,1296,
0,311572,1445,0,0,759,940,0,5,0,0,465,26,0,0,1127,
0,10824,376,0,0,922,49,0,1137,0,0,748520,34,0,0,1967,
0,804070,1621,0,0,564,46,0,37,0,0,61688,61,0,0,1723,
0,719677,1752,0,0,2673,69,0,3555,0,0,1335933,91,0,0,560,
0,1052,35,0,0,532,37,0,471,0,0,409952,28,0,0,1555,
0,1124108,2352,0,0,1138,59,0,1472,0,0,780,16,0,0,720,
0,15253,464,0,0,856,39,0,1562,0,0,880697,43,0,0,1677,
0,1081504,3408,0,0,110,14,0,21,0,0,48092,37,0,0,1394,
0,256389,1210,0,0,1585,57,0,1937,0,0,1061609,56,0,0,0,
0,1230,32,0,0,646,36,0,440,0,0,346159,28,0,0,10847,
0,921079,2121,0,0,1231,402,0,2357,0,0,1027,20,0,0,911,
0,8412,309,0,0,973,40,0,1048,0,0,719421,31,0,0,1841,
0,853381,1735,0,0,272,15,0,17,0,0,40831,23,0,0,1007,
0,229392,1082,0,0,1027,44,0,1819,0,0,1022593,39,0,0,307498,
0,431,28,0,0,1085,41,0,121,0,0,122030,45,0,0,1568,
0,631082,1866,0,0,1865,63,0,3026,0,0,471,28,0,0,947,
0,16331,449,0,0,2414,48,0,1576,0,0,865234,96,0,0,1904,
0,1184479,4017,0,0,348390,26,0,30,0,0,34006,31,0,0,1253,
0,368494,1487,0,0,1501,51,0,2718,0,0,1264061,62,0,0,2040,
0,52,8,0,0,539,23,0,120,0,0,245305,23,0,0,1226,
0,295335,1166,0,0,917,47,0,1190,0,0,177,10,0,0,351,
0,9815,328,0,0,740,24,0,1389,0,0,797862,42,0,0,1092,
0,1158209,3154,0,0,633441,7,0,35,0,0,30216,18,0,0,731,
0,250864,1289,0,0,917,30,0,2122,0,0,1378969,37,0,0,887567,
0,322,13,0,0,418,26,0,286,0,0,293714,28,0,0,1105,
0,767722,2371,0,0,1498,47,0,3150,0,0,969346,4,0,0,295,
0,8880,293,0,0,743,21,0,1342,0,0,779872,31,0,0,1153,
0,1119125,3328,0,0,302445,2575,0,14,0,0,19245,14,0,0,613,
0,177909,966,0,0,992,32,0,1633,0,0,971478,34,0,0,1543,
0,204786,20,0,0,1009,35,0,169,0,0,253108,43,0,0,1525,
0,457833,1820,0,0,1861,58,0,2145,0,0,91,2222,0,0,304,
0,7312,244,0,0,802,19,0,1173,0,0,710747,35,0,0,1201,
0,1179818,2922,0,0,341011,1531,0,17,0,0,974,38,0,0,1256,
