0,0,26,546,195,4797,0,0,
0,0,4,84,63,1843,0,0,
0,0,1261,179649,2077,270399,0,0,
0,0,2811,231305,5681,883191,0,0,
0,0,4869,279873,5867,628247,0,0,
0,0,5031,257031,6772,741436,0,0,
0,0,6,366,10,362,0,0,
0,0,210,93618,233,114915,0,0,
0,0,1670,226182,1978,264424,0,0,
0,0,3379,316679,2242,369898,0,0,
0,0,4502,502924,3996,541244,0,0,
0,0,4375,211169,2440,121770,0,0,
0,0,11,501,7,299,0,0,
0,0,135,37631,167,104937,0,0,
0,0,1119,153837,1871,406427,0,0,
0,0,2892,302770,2455,907995,0,0,
0,0,2727,438159,1843,431355,0,0,
0,0,2165,119619,831,83833,0,0,
0,0,37,939,11,501,0,0,
0,0,256,80770,286,109092,0,0,
0,0,2390,278346,1280,193138,0,0,
0,0,3871,293953,2575,418901,0,0,
0,0,5938,488132,2843,323825,0,0,
0,0,5021,247139,1581,86791,0,0,
0,0,5,227,9,611,0,0,
0,0,254,110400,222,67768,0,0,
0,0,2441,428219,2004,318296,0,0,
0,0,2653,420375,2231,271039,0,0,
0,0,3255,260579,2731,275779,0,0,
0,0,3025,152737,1874,101298,0,0,
0,0,8,222,9,449,0,0,
0,0,174,60034,251,77793,0,0,
0,0,1700,317900,2385,472613,0,0,
0,0,3898,378028,3655,439073,0,0,
0,0,3975,327275,4666,396968,0,0,
0,0,3477,172281,4321,211719,0,0,
0,0,3,117,7,313,0,0,
0,0,362,129302,313,129145,0,0,
0,0,1529,363411,2240,455620,0,0,
0,0,2414,311044,3279,245821,0,0,
0,0,3420,483514,4721,414625,0,0,
0,0,2492,153354,4474,223124,0,0,
0,0,13,381,8,330,0,0,
0,0,360,126744,419,150799,0,0,
0,0,1940,545606,2874,482366,0,0,
0,0,1668,412500,2514,290762,0,0,
0,0,1453,488679,3897,327805,0,0,
0,0,244,186386,2751,137945,0,0,
0,0,5,213,10,426,0,0,
0,0,324,163056,360,71060,0,0,
0,0,2186,376602,1838,335556,0,0,
0,0,3246,281980,3116,482038,0,0,
0,0,4340,385854,3388,475028,0,0,
0,0,3275,191121,2731,139165,0,0,
0,0,7,309,6,180,0,0,
0,0,447,111273,362,154226,0,0,
0,0,1967,418053,2118,371430,0,0,
0,0,2753,357529,2591,304309,0,0,
0,0,3150,324720,2797,215477,0,0,
0,0,1948,99752,1736,86646,0,0,
0,0,31,749,3,205,0,0,
0,0,461,138137,307,99013,0,0,
0,0,2019,133111,2055,472323,0,0,
0,0,2548,537978,1711,191665,0,0,
0,0,3307,323765,2278,323282,0,0,
0,0,2774,140442,1643,139181,0,0,
0,0,24,656,9,285,0,0,
0,0,40,23518,46,20578,0,0,
0,0,1165,145887,2143,379721,0,0,
0,0,2092,150850,4900,409132,0,0,
0,0,4378,443726,6663,530577,0,0,
0,0,3724,236394,6857,412349,0,0,
0,0,4,192,5,267,0,0,
0,0,370,114574,650,101436,0,0,
0,0,1850,316480,2575,333343,0,0,
0,0,1933,191885,4110,721554,0,0,
0,0,1920,297328,5093,453029,0,0,
0,0,1170,58010,4437,236963,0,0,
0,0,29,825,4,192,0,0,
0,0,540,98210,486,161118,0,0,
0,0,1668,258076,1387,461037,0,0,
0,0,2662,496426,2675,432205,0,0,
0,0,2439,285525,1099,166271,0,0,
0,0,2195,115011,695,31547,0,0,
0,0,3,225,3,215,0,0,
0,0,549,118665,736,196828,0,0,
0,0,1663,308241,2105,412743,0,0,
0,0,1181,171961,1684,308836,0,0,
0,0,1729,224677,2276,230168,0,0,
0,0,1079,61447,1731,87907,0,0,
0,0,31,759,6,430,0,0,
0,0,602,113644,641,136327,0,0,
0,0,1861,315763,1349,279343,0,0,
0,0,2421,401603,3251,438767,0,0,
0,0,2521,236859,2594,255600,0,0,
0,0,2214,121140,2371,118935,0,0,
0,0,4,192,3,225,0,0,
0,0,570,194052,480,88002,0,0,
0,0,1603,296473,1125,244453,0,0,
0,0,2536,265408,1372,383678,0,0,
0,0,3766,321368,1212,210564,0,0,
0,0,2913,168493,88,3520,0,0,
0,0,2,42,2,150,0,0,
0,0,551,126441,615,222363,0,0,
0,0,1564,472648,2267,481705,0,0,
0,0,2212,421830,2791,307799,0,0,
0,0,1396,161356,3413,302175,0,0,
0,0,404,29844,3174,146636,0,0,
0,0,3,117,5,267,0,0,
0,0,543,98921,815,201073,0,0,
0,0,1637,319127,1811,515359,0,0,
0,0,3488,572832,1641,286433,0,0,
0,0,3813,360571,1785,149745,0,0,
0,0,2073,105269,954,42438,0,0,
0,0,4,192,5,365,0,0,
0,0,908,259670,758,174352,0,0,
0,0,1315,369737,2428,260300,0,0,
0,0,2180,310260,3890,380332,0,0,
0,0,1472,214916,6079,343941,0,0,
0,0,822,89472,4949,257139,0,0,
0,0,4,192,2,130,0,0,
0,0,564,170216,1037,358955,0,0,
0,0,2073,274769,1496,288034,0,0,
0,0,2118,446220,1845,372947,0,0,
0,0,2398,216522,1666,330156,0,0,
0,0,1674,89330,610,44418,0,0,
0,0,3,117,2,140,0,0,
0,0,823,144093,587,214511,0,0,
0,0,3191,482869,1698,295046,0,0,
0,0,2261,339077,1879,263595,0,0,
0,0,2117,278173,1460,154074,0,0,
0,0,1406,90740,1055,49873,0,0,
0,0,11,231,6,204,0,0,
0,0,34,20452,51,28003,0,0,
0,0,1168,160978,1699,263255,0,0,
0,0,3534,299756,3292,658918,0,0,
0,0,4954,337476,4707,403727,0,0,
0,0,4619,236151,4582,220632,0,0,
0,0,4,246,1,75,0,0,
0,0,700,146476,702,257898,0,0,
0,0,1963,699143,1662,450406,0,0,
0,0,2004,484702,1643,158781,0,0,
0,0,1825,153899,2227,298857,0,0,
0,0,995,50367,1732,97652,0,0,
0,0,2,96,4,300,0,0,
0,0,744,177978,761,155501,0,0,
0,0,1489,398771,1443,270735,0,0,
