0,0,25,529,166,4188,0,0,
0,0,1,75,45,1377,0,0,
0,0,6969,1726267,8807,2572521,0,0,
0,0,19758,1100734,22182,2515592,0,0,
0,0,28473,3601619,33898,2788252,0,0,
0,0,36239,4654891,39831,3814543,0,0,
0,0,6,278,21,593,0,0,
0,0,623,165865,718,240436,0,0,
0,0,5397,806055,7405,1851767,0,0,
0,0,18899,1763977,12188,1892082,0,0,
0,0,31341,3616753,17663,2316649,0,0,
0,0,31892,3326700,12564,681334,0,0,
0,0,9,405,15,791,0,0,
0,0,614,234856,579,138067,0,0,
0,0,8256,2017534,9567,1611353,0,0,
0,0,10023,907105,19464,1464566,0,0,
0,0,21574,2463414,35458,3820700,0,0,
0,0,17350,1005742,34589,2400527,0,0,
0,0,9,385,20,680,0,0,
0,0,814,225258,863,275519,0,0,
0,0,7312,1487282,9841,1588963,0,0,
0,0,18897,1885917,19084,3532672,0,0,
0,0,28073,2301179,25613,3046583,0,0,
0,0,24637,1715913,23104,2326720,0,0,
0,0,5,257,8,384,0,0,
0,0,707,248467,940,174892,0,0,
0,0,10306,855078,8690,1161330,0,0,
0,0,21108,1578200,18072,1984398,0,0,
0,0,31116,3323782,23936,2205314,0,0,
0,0,35357,3305213,22600,1943504,0,0,
0,0,7,309,9,439,0,0,
0,0,1010,112948,987,530933,0,0,
0,0,7700,1476828,6736,971086,0,0,
0,0,14744,1733836,14677,1467731,0,0,
0,0,29901,2685007,25111,2384547,0,0,
0,0,26050,1533168,20257,1875221,0,0,
0,0,3,171,14,706,0,0,
0,0,816,321834,1000,243840,0,0,
0,0,11261,1416545,11773,955653,0,0,
0,0,18792,2083170,30613,2161057,0,0,
0,0,34840,2955350,52798,5229024,0,0,
0,0,32099,2398911,53585,4470145,0,0,
0,0,15,427,11,491,0,0,
0,0,1011,314705,1016,212620,0,0,
0,0,9111,1299839,10458,1380056,0,0,
0,0,18943,1324391,16980,1632888,0,0,
0,0,30171,2731005,27756,2803390,0,0,
0,0,25389,2053397,25967,1930877,0,0,
0,0,14,500,8,276,0,0,
0,0,1237,173573,1411,379747,0,0,
0,0,10613,1778445,10995,3391695,0,0,
0,0,23962,2267430,15034,1834434,0,0,
0,0,32796,2773312,31451,3932351,0,0,
0,0,31324,2442370,28646,2866712,0,0,
0,0,11,437,16,498,0,0,
0,0,1660,584596,1366,290988,0,0,
0,0,6706,1230846,8726,2753836,0,0,
0,0,15878,1085878,10735,1544501,0,0,
0,0,28328,2045916,17214,1443428,0,0,
0,0,26151,1568623,15052,1132400,0,0,
0,0,10,470,6,288,0,0,
0,0,1698,364796,1217,400789,0,0,
0,0,9074,1501580,12415,2742671,0,0,
0,0,21505,1933523,20363,3162581,0,0,
0,0,23362,2955792,27477,2137575,0,0,
0,0,23215,2184759,26347,1834941,0,0,
0,0,22,516,13,389,0,0,
0,0,24,17978,27,17079,0,0,
0,0,4969,823237,10244,1686098,0,0,
0,0,10883,1220065,17892,2402516,0,0,
0,0,21099,2073105,26280,2628112,0,0,
0,0,15405,1279101,24589,1450689,0,0,
0,0,1,21,10,524,0,0,
0,0,1391,454461,1509,430713,0,0,
0,0,8692,1160770,11517,1909853,0,0,
0,0,18041,1268139,25028,3954148,0,0,
0,0,27577,2368425,42250,5329738,0,0,
0,0,23254,1453494,40030,4352256,0,0,
0,0,36,908,10,372,0,0,
0,0,1568,293880,1933,482299,0,0,
0,0,9416,2719498,6545,1160149,0,0,
0,0,12295,1374929,8620,1008258,0,0,
0,0,21221,2019089,14450,1539262,0,0,
0,0,22007,1882139,8590,623072,0,0,
0,0,3,171,7,515,0,0,
0,0,1458,198558,1626,352176,0,0,
0,0,8099,1370927,10627,2468309,0,0,
0,0,22106,2107380,19099,2847101,0,0,
0,0,25378,1850896,29303,2632425,0,0,
0,0,25739,1855107,28172,2299884,0,0,
0,0,1,75,2,86,0,0,
0,0,1737,363559,2035,638731,0,0,
0,0,7503,1931205,10085,1980341,0,0,
0,0,10010,1206566,13739,2116711,0,0,
0,0,13336,1942010,22824,3113840,0,0,
0,0,10013,1063465,21418,2043056,0,0,
0,0,3,205,9,449,0,0,
0,0,2179,305437,2263,572039,0,0,
0,0,10319,1678799,9444,3022200,0,0,
0,0,15824,2983630,13211,2134061,0,0,
0,0,29557,2900087,15549,2367757,0,0,
0,0,24616,2533888,17341,1870009,0,0,
0,0,24,720,6,396,0,0,
0,0,2612,726146,3062,741200,0,0,
0,0,10280,2138206,14289,1936869,0,0,
0,0,14630,1163700,18605,1172847,0,0,
0,0,21334,1536636,30556,2697280,0,0,
0,0,20425,1266743,27955,1752591,0,0,
0,0,3,171,9,459,0,0,
0,0,3267,980837,2522,665254,0,0,
0,0,8265,1475685,8885,2345465,0,0,
0,0,18740,3391414,15807,1068053,0,0,
0,0,21120,3854518,17839,1645793,0,0,
0,0,17523,1412345,15708,920128,0,0,
0,0,1,75,3,215,0,0,
0,0,1868,503450,2684,573206,0,0,
0,0,12353,1872861,10096,1525228,0,0,
0,0,15844,1763730,22800,2811914,0,0,
0,0,26530,2223094,26962,2263184,0,0,
0,0,27689,2060227,25465,1500061,0,0,
0,0,21,657,4,300,0,0,
0,0,2454,752134,2689,527635,0,0,
0,0,9424,1418442,7780,971424,0,0,
0,0,14452,1156416,14905,2364925,0,0,
0,0,24304,2237022,14167,1512635,0,0,
0,0,19678,1073100,11133,619017,0,0,
0,0,1,21,3,225,0,0,
0,0,3223,1010577,2405,689959,0,0,
0,0,12774,1623996,5686,1293840,0,0,
0,0,20429,2272547,5219,1355117,0,0,
0,0,27174,2955080,6757,1275705,0,0,
0,0,21541,2077585,2197,257671,0,0,
0,0,8,222,2,60,0,0,
0,0,59,29373,65,24435,0,0,
0,0,4172,873124,10793,1532173,0,0,
0,0,9656,1556692,30113,2761847,0,0,
0,0,17835,2470417,39100,3253722,0,0,
0,0,22610,2608598,43608,3601220,0,0,
0,0,4,192,6,386,0,0,
0,0,4326,442604,2291,429799,0,0,
0,0,9922,1718076,7062,1117602,0,0,
0,0,19209,2342659,8759,1097301,0,0,
0,0,23543,2509797,11367,1095089,0,0,
0,0,18543,1793701,8930,481788,0,0,
0,0,4,192,1,75,0,0,
0,0,2606,533580,2434,723168,0,0,
0,0,10640,3539130,14368,3239664,0,0,
0,0,15448,2901766,12284,1979406,0,0,
0,0,19485,1531857,22674,2433560,0,0,
0,0,10783,588231,16209,871597,0,0,
0,0,8,330,7,255,0,0,
0,0,2578,542236,4043,1075801,0,0,
0,0,12653,1209997,8580,1419810,0,0,
