0,0,29,613,238,5680,0,0,
0,0,2,42,87,2367,0,0,
0,0,49,49947,196,170724,0,0,
0,0,50,54314,289,282513,0,0,
0,0,95,105633,302,326154,0,0,
0,0,41,42599,134,160922,0,0,
0,0,4,270,17,705,0,0,
0,0,22,14188,36,27816,0,0,
0,0,143,139649,165,162479,0,0,
0,0,141,139045,248,256688,0,0,
0,0,96,86218,118,113916,0,0,
0,0,28,22550,36,61228,0,0,
0,0,6,288,6,322,0,0,
0,0,29,26275,33,28539,0,0,
0,0,131,134493,168,172074,0,0,
0,0,153,153455,178,183686,0,0,
0,0,141,143543,177,191119,0,0,
0,0,22,31942,21,30957,0,0,
0,0,9,385,11,447,0,0,
0,0,25,21175,24,21080,0,0,
0,0,208,212556,262,267646,0,0,
0,0,114,125040,110,112044,0,0,
0,0,191,200655,159,178525,0,0,
0,0,18,10026,32,21680,0,0,
0,0,6,224,4,236,0,0,
0,0,32,29592,31,29485,0,0,
0,0,85,86377,136,140344,0,0,
0,0,203,220561,147,163893,0,0,
0,0,232,270276,184,209640,0,0,
0,0,23,36901,7,22195,0,0,
0,0,10,342,9,621,0,0,
0,0,31,26563,38,30000,0,0,
0,0,145,143457,260,264912,0,0,
0,0,113,112557,130,135418,0,0,
0,0,90,102460,152,170742,0,0,
0,0,30,42206,23,34973,0,0,
0,0,7,235,5,271,0,0,
0,0,43,40137,56,46692,0,0,
0,0,126,127854,164,161648,0,0,
0,0,128,136870,217,220209,0,0,
0,0,133,139555,234,248302,0,0,
0,0,25,38015,101,91679,0,0,
0,0,4,192,1,65,0,0,
0,0,42,39972,52,51304,0,0,
0,0,142,143672,194,200868,0,0,
0,0,238,250314,186,195480,0,0,
0,0,191,219225,58,65386,0,0,
0,0,10,8462,13,38049,0,0,
0,0,4,88,11,599,0,0,
0,0,55,50383,43,35157,0,0,
0,0,107,108381,129,129317,0,0,
0,0,85,88573,148,149580,0,0,
0,0,114,127908,176,177320,0,0,
0,0,15,29487,52,54484,0,0,
0,0,5,217,7,147,0,0,
0,0,28,26150,45,43031,0,0,
0,0,105,103205,120,122552,0,0,
0,0,95,89979,130,135706,0,0,
0,0,104,107122,178,201266,0,0,
0,0,36,42486,76,95846,0,0,
0,0,6,342,8,492,0,0,
0,0,40,35152,34,26974,0,0,
0,0,107,113485,128,130086,0,0,
0,0,75,73213,142,145916,0,0,
0,0,118,119162,160,176686,0,0,
0,0,14,11832,11,13593,0,0,
0,0,81,1755,4,120,0,0,
0,0,58,2344,17,3825,0,0,
0,0,158,159018,216,214340,0,0,
0,0,136,145384,174,174018,0,0,
0,0,155,171461,281,296207,0,0,
0,0,33,38251,99,109433,0,0,
0,0,4,216,8,482,0,0,
0,0,28,24526,48,47944,0,0,
0,0,146,150626,193,197003,0,0,
0,0,92,102536,133,137705,0,0,
0,0,105,135023,105,117735,0,0,
0,0,28,50044,13,46231,0,0,
0,0,3,161,1,75,0,0,
0,0,58,57186,55,53665,0,0,
0,0,114,120218,152,158346,0,0,
0,0,131,138145,104,108532,0,0,
