InConnections,,,, InConnections (Old),,,, OutConnections,,,, OutConnections(Old)
MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,
0,471,29,0,0,7235,153,0,90,0,0,801584,351,0,0,3567,
0,3740196,4779,0,0,8601,164,0,7108,0,0,611,10,0,0,784,
0,2016,107,0,0,845,41,0,1273,0,0,2951788,40,0,0,1753,
0,4162884,5308,0,0,1482,7,0,26,0,0,1626,40,0,0,1349,
0,1042960,1252,0,0,1488,59,0,3912,0,0,4460268,58,0,0,2201,
0,157,11,0,0,154,19,0,148,0,0,918890,21,0,0,1101,
0,3735963,4221,0,0,1228,44,0,6687,0,0,5703741,8,0,0,1145,
0,1376,102,0,0,1748,61,0,1935,0,0,3857481,82,0,0,1991,
0,6555930,7202,0,0,3179,80,0,12,0,0,1019,19,0,0,931,
0,935402,1232,0,0,985,44,0,3824,0,0,4447616,40,0,0,1861,
0,4619903,19,0,0,705,31,0,117,0,0,816207,36,0,0,1273,
0,3640898,4024,0,0,1518,54,0,6633,0,0,6531064,2039,0,0,614,
0,2187,67,0,0,393,34,0,1777,0,0,3551916,19,0,0,1433,
0,6316514,6725,0,0,816,1693,0,23,0,0,669,49,0,0,1602,
0,23726,665,0,0,2162,64,0,100,0,0,2675361,76,0,0,2499,
0,817819,14,0,0,1074,43,0,83,0,0,714129,50,0,0,1593,
0,3430621,4257,0,0,1998,61,0,6443,0,0,8712453,79,0,0,820,
0,1467,56,0,0,1184,38,0,1435,0,0,2231182,47,0,0,1744,
0,5499091,4515,0,0,1841,1835,0,6,0,0,1390,42,0,0,1265,
0,218270,536,0,0,1366,56,0,3093,0,0,4090641,59,0,0,2117,
0,7531582,6030,0,0,816,46,0,65,0,0,346245,32,0,0,1674,
0,2951616,2322,0,0,1362,62,0,5802,0,0,5552578,45,0,0,245,
0,1150,42,0,0,610,29,0,1400,0,0,2590461,30,0,0,1306,
0,5897257,5328,0,0,1390,53,0,5713,0,0,766,23,0,0,924,
0,555000,843,0,0,996,43,0,3328,0,0,4237791,38,0,0,1860,
0,4555492,1950,0,0,228,26,0,38,0,0,464102,39,0,0,1221,
0,3070590,3697,0,0,1593,47,0,6161,0,0,8102315,62,0,0,243,
0,1049,41,0,0,1120,34,0,1225,0,0,2277906,48,0,0,1603,
0,5645298,4952,0,0,2056,57,0,5405,0,0,442,4,0,0,420,
0,235633,571,0,0,333,26,0,1654,0,0,3040815,16,0,0,1317,
0,3874115,2112,0,0,11,8,0,45,0,0,368663,11,0,0,521,
0,2970872,3456,0,0,893,28,0,6186,0,0,7804199,37,0,0,228,
0,1079,43,0,0,520,27,0,1231,0,0,3550400,43,0,0,1278,
0,5971287,7647,0,0,2425,50,0,3842,0,0,668,16,0,0,628,
0,422611,861,0,0,863,32,0,3491,0,0,5199843,39,0,0,1519,
0,7713500,5358,0,0,144,23,0,28,0,0,211543,27,0,0,1021,
0,2453784,2368,0,0,1381,44,0,5270,0,0,5603206,49,0,0,3916054,
0,258,23,0,0,1037,50,0,174,0,0,823065,49,0,0,1770,
0,3861513,3463,0,0,1895,72,0,6648,0,0,433,32,0,0,1156,
0,338960,933,0,0,1701,50,0,3520,0,0,6715937,67,0,0,2053,
0,8084410,7313,0,0,4329210,8,0,32,0,0,167342,20,0,0,1005,
0,2504774,2577,0,0,994,45,0,5689,0,0,6385541,37,0,0,4785007,
0,535,29,0,0,765,25,0,384,0,0,1455275,37,0,0,1293,
0,2469076,3477,0,0,1506,49,0,2237,0,0,282,14,0,0,691,
0,218078,519,0,0,1143,33,0,2817,0,0,3595245,46,0,0,1432,
0,6763849,5177,0,0,1858,17,0,33,0,0,146622,32,0,0,1007,
0,2584981,3407,0,0,1324,44,0,6253,0,0,9103581,57,0,0,3496891,
0,143,30,0,0,310,13,0,688,0,0,2158310,20,0,0,862,
0,5025235,5397,0,0,967,37,0,5249,0,0,3992131,1,0,0,213,
0,175237,555,0,0,323,18,0,3016,0,0,4880887,19,0,0,1176,
0,7502013,7268,0,0,2213359,3628,0,12,0,0,88156,13,0,0,747,
0,1953761,2179,0,0,664,37,0,4754,0,0,5743655,30,0,0,1716,
0,2730587,5,0,0,754,25,0,27,0,0,833926,41,0,0,1157,
0,259236,2280,0,0,1879,50,0,144,0,0,48286,215,0,0,551,
0,115794,354,0,0,804,32,0,2544,0,0,3660298,31,0,0,1448,
0,6597961,5519,0,0,4841046,3538,0,25,0,0,1391,52,0,0,1570,
0,421668,866,0,0,2067,73,0,3544,0,0,5043206,75,0,0,2299,
0,7767251,6,0,0,352,16,0,450,0,0,1791139,24,0,0,842,
0,4544549,5128,0,0,1087,37,0,6953,0,0,4336013,3692,0,0,731,
0,72049,366,0,0,623,38,0,2670,0,0,4586558,34,0,0,1700,
0,7186018,7329,0,0,1755,1961,0,7,0,0,23190,12,0,0,482,
0,1611673,1939,0,0,602,27,0,4453,0,0,5662442,34,0,0,1322,
0,4929412,6,0,0,291,11,0,375,0,0,1801096,20,0,0,746,
0,4476707,5367,0,0,1266,33,0,6990,0,0,4634000,7205,0,0,193,
0,34618,214,0,0,198,22,0,2184,0,0,3510590,15,0,0,1168,
0,6308033,5756,0,0,822,3767,0,7,0,0,11832,12,0,0,531,
0,1744059,2430,0,0,770,30,0,5006,0,0,7118759,35,0,0,1389,
0,6009642,3637,0,0,47,7,0,143,0,0,876414,7,0,0,669,
0,1999538,2845,0,0,437,28,0,3118,0,0,4939102,19,0,0,84,
0,27739,281,0,0,605,14,0,2553,0,0,5288557,31,0,0,903,
0,7443166,8921,0,0,1815,1620,0,1928,0,0,985,6,0,0,391,
0,1322141,1720,0,0,595,23,0,4204,0,0,5354901,25,0,0,1301,
0,4765268,1771,0,0,94,4,0,243,0,0,1425680,19,0,0,641,
0,4106895,4966,0,0,1636,27,0,6834,0,0,6045326,1569,0,0,192,
0,664,46,0,0,1249,57,0,347,0,0,1267121,66,0,0,2077,
0,4283495,4163,0,0,2725,79,0,6911,0,0,297,14,0,0,985,
0,22482,222,0,0,1376,43,0,2674,0,0,3473802,55,0,0,1609,
0,7810687,5794,0,0,34,30,0,57,0,0,2574,31,0,0,1623,
0,1539277,2161,0,0,1483,66,0,4862,0,0,6590045,47,0,0,1798980,
0,663,27,0,0,569,43,0,276,0,0,1013244,36,0,0,1591,
0,4159367,3663,0,0,1544,68,0,6913,0,0,382,38,0,0,1212,
0,7933,167,0,0,1715,60,0,2246,0,0,3822057,65,0,0,2136,
0,6819726,6603,0,0,2196836,8,0,34,0,0,2539,28,0,0,916,
0,1410192,2010,0,0,1210,44,0,4665,0,0,6519153,54,0,0,1781,
