InConnections,,,, InConnections (Old),,,, OutConnections,,,, OutConnections(Old)
MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,
0,248397,1549,0,0,3112378,14015,0,1761,0,0,146517,20207,0,0,0,
0,63,2,0,0,39179,669,0,1276,0,0,400720,6099,0,0,2520116,
0,339319,1990,0,0,4072665,18386,0,538,0,0,171,5,0,0,26176,
0,204193,1364,0,0,973954,5839,0,1752,0,0,310127,12523,0,0,3867547,
0,203402,1706,0,0,0,2,0,5,0,0,140552,397,0,0,793162,
0,397880,1987,0,0,3148465,12192,0,1137,0,0,551391,20891,0,0,5276752,
0,0,8,0,0,499,29,0,270,0,0,492565,2239,0,0,2002674,
0,698783,2239,0,0,2780756,15452,0,4987,0,0,75,3,0,0,8562,
0,256897,1287,0,0,1261113,4564,0,2534,0,0,534317,12639,0,0,3441907,
0,168870,2012,0,0,5241042,0,0,0,0,0,183190,307,0,0,959421,
0,557578,2646,0,0,2885259,12437,0,1560,0,0,324867,18739,0,0,5489952,
0,0,4,0,0,6754,208,0,1163,0,0,754443,6884,0,0,4030865,
0,558669,1868,0,0,3740654,20239,0,433,0,0,0,2,0,0,4799,
0,139950,782,0,0,713931,4512,0,2426,0,0,417494,12106,0,0,4921607,
0,499332,2075,0,0,4889657,0,0,0,0,0,105801,135,0,0,738299,
0,611426,1335,0,0,2724478,9448,0,1789,0,0,315145,16323,0,0,4403273,
0,21,1,0,0,421,145,0,1079,0,0,173936,3895,0,0,1918152,
0,469315,2570,0,0,5103574,16405,0,480,0,0,5208,0,0,0,246,
0,131479,774,0,0,753894,3528,0,1761,0,0,495965,10400,0,0,3679805,
0,366119,2854,0,0,4696430,20344,0,0,0,0,91856,103,0,0,566691,
0,188527,2323,0,0,2392408,12970,0,2126,0,0,253459,17289,0,0,5048818,
0,9172,0,0,0,346,54,0,782,0,0,504038,3090,0,0,2508077,
0,508247,2835,0,0,4197337,17758,0,667,0,0,4495,20227,0,0,75,
0,137025,534,0,0,658822,3574,0,1516,0,0,341738,9038,0,0,3788112,
0,408629,2213,0,0,4802753,21292,0,3,0,0,226,13,0,0,22732,
0,270310,850,0,0,1114729,5528,0,2342,0,0,263928,11645,0,0,3767288,
0,433481,0,0,0,271,67,0,833,0,0,381251,2997,0,0,2157132,
0,342116,1196,0,0,3259324,15261,0,1615,0,0,25748,20314,0,0,150,
0,127498,473,0,0,867647,4169,0,2085,0,0,258185,9437,0,0,3386896,
0,242303,1202,0,0,4069102,19719,0,1,0,0,34811,45,0,0,421952,
0,531412,1483,0,0,2532483,9903,0,1520,0,0,490443,15433,0,0,4883550,
0,316,317,0,0,196,8,0,474,0,0,394103,3034,0,0,2123533,
0,394251,1219,0,0,3485322,17110,0,4320,0,0,24562,21075,0,0,75,
0,121023,196,0,0,508523,1923,0,1536,0,0,273367,8480,0,0,3010117,
0,423230,1841,0,0,5885846,20381,0,39,0,0,9767,26,0,0,233978,
0,621563,1117,0,0,2737770,8373,0,3291,0,0,360719,17112,0,0,4223515,
0,25460,0,0,0,121,1,0,418,0,0,473788,1838,0,0,2028607,
0,520551,2156,0,0,3606233,14262,0,399,0,0,63375,20249,0,0,75,
0,46347,73,0,0,586086,1474,0,1649,0,0,662425,7071,0,0,2668643,
0,700159,2111,0,0,5253344,20877,0,760,0,0,150,6,0,0,348685,
0,603340,1785,0,0,2654171,8668,0,2428,0,0,453416,15578,0,0,4973244,
0,24122,323,0,0,46,2,0,395,0,0,215381,1581,0,0,1177317,
0,477950,2603,0,0,4132944,15992,0,1440,0,0,65845,19569,0,0,0,
0,63,9,0,0,1121,45,0,546,0,0,246723,3285,0,0,1641166,
0,523610,1950,0,0,3332299,14956,0,2709,0,0,97,5,0,0,1084,
0,68233,289,0,0,396552,2403,0,1455,0,0,663055,9768,0,0,3488753,
0,378599,2300,0,0,0,0,0,4,0,0,26335,50,0,0,574306,
0,571254,2736,0,0,2064245,8701,0,1531,0,0,500209,14022,0,0,4167064,
0,321,4,0,0,1299,25,0,541,0,0,372793,4368,0,0,1483220,
0,346619,1982,0,0,3128599,15665,0,2637,0,0,0,3,0,0,995,
0,23269,272,0,0,186281,2468,0,2230,0,0,472111,9484,0,0,3301705,
0,766885,1887,0,0,3679808,0,0,6,0,0,171,29,0,0,376062,
0,456791,1383,0,0,1248093,7667,0,1748,0,0,828720,16372,0,0,4800100,
