InConnections,,,, InConnections (Old),,,, OutConnections,,,, OutConnections(Old)
MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,
0,480,18,0,0,7102,147,0,88,0,0,4667152,372,0,0,3694,
0,37047806,8578,0,0,9219,164,0,16995,0,0,198,10,0,0,1083,
0,1348,94,0,0,1191,47,0,1624,0,0,18651326,40,0,0,1980,
0,18467651,7330,0,0,10284132,4,0,15,0,0,936,41,0,0,1624,
0,5459659,2624,0,0,1661,61,0,6257,0,0,39984540,53,0,0,2404,
0,228,20,0,0,1204,50,0,114,0,0,5644731,44,0,0,1807,
0,22278058,6395,0,0,1633,70,0,9726,0,0,47765111,2,0,0,1335,
0,1299,91,0,0,1663,56,0,2520,0,0,21732250,54,0,0,2259,
0,35317380,9741,0,0,2288,7158,0,11,0,0,1221,44,0,0,1903,
0,6413102,2155,0,0,1856,72,0,6083,0,0,38582772,67,0,0,2833,
0,29791333,25,0,0,994,56,0,124,0,0,5714072,51,0,0,1942,
0,28243859,8243,0,0,1918,78,0,13652,0,0,57497631,4167,0,0,885,
0,999,53,0,0,1190,45,0,2444,0,0,21672958,49,0,0,1815,
0,32280935,10428,0,0,1685,69,0,25,0,0,1416,30,0,0,1464,
0,4058496,2298,0,0,1276,57,0,5996,0,0,37750403,38,0,0,2427,
0,13338304,6,0,0,776,46,0,77,0,0,4576930,59,0,0,1858,
0,26564811,7611,0,0,2231,68,0,13068,0,0,42255040,3715,0,0,774,
0,1362,54,0,0,1131,42,0,3042,0,0,21809872,50,0,0,1710,
0,53212350,11562,0,0,1977,67,0,7,0,0,1105,55,0,0,1915,
0,1814458,788,0,0,2466,81,0,6127,0,0,34208915,95,0,0,2839,
0,64569415,13190,0,0,172,16,0,36,0,0,2531375,17,0,0,928,
0,9580999,3775,0,0,647,41,0,5029,0,0,38913309,30,0,0,631,
0,1008,57,0,0,1432,47,0,2650,0,0,21824303,57,0,0,1547,
0,45457028,12458,0,0,2563,68,0,11446,0,0,938,20,0,0,790,
0,4804507,1781,0,0,990,41,0,7420,0,0,38200739,42,0,0,1753,
0,66552145,6658,0,0,173,31,0,53,0,0,2710958,32,0,0,1359,
0,23657925,6937,0,0,1530,54,0,12683,0,0,55805936,60,0,0,206,
