InConnections,,,, InConnections (Old),,,, OutConnections,,,, OutConnections(Old)
MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,
0,429,9,0,0,2828,107,0,219,0,0,1229882,6459,0,0,6767266,
0,3683379,12722,0,0,11083864,67626,0,29830,0,0,75,3,0,0,2033,
0,62861,1361,0,0,1947087,12734,0,10263,0,0,1877406,45407,0,0,14685957,
0,2133859,27628,0,0,23085604,0,0,7,0,0,311,41,0,0,1161613,
0,2549043,8742,0,0,8309388,41346,0,13970,0,0,1971839,74234,0,0,18939410,
0,21,4,0,0,699,21,0,1290,0,0,3092808,14791,0,0,10770156,
0,1393714,13136,0,0,14500619,80128,0,13125,0,0,0,2,0,0,1007,
0,18051,648,0,0,1545993,10039,0,6373,0,0,1604170,48049,0,0,16086527,
0,2640232,15085,0,0,21612900,0,0,6,0,0,215,15,0,0,760886,
0,2005915,5919,0,0,8770495,40926,0,12180,0,0,2029789,77423,0,0,17664845,
0,21,4,0,0,442,17,0,713,0,0,2819458,11955,0,0,10811351,
0,1116547,6738,0,0,13055270,74654,0,28313,0,0,686686,0,0,0,471,
0,215,534,0,0,918547,8252,0,10411,0,0,1747137,42364,0,0,12934221,
0,2230144,27967,0,0,19373017,96852,0,3,0,0,171,24,0,0,1030381,
0,1603490,7251,0,0,8580203,35186,0,8132,0,0,2178385,71660,0,0,17785848,
0,349377,1,0,0,346,15,0,778,0,0,1138161,9926,0,0,7977501,
0,1068513,13208,0,0,13039602,75453,0,22116,0,0,938200,99076,0,0,246,
0,461,262,0,0,925119,7362,0,5123,0,0,1477986,44123,0,0,14464076,
0,1358578,28688,0,0,20986614,93977,0,2,0,0,326,13,0,0,44364,
0,1156019,3927,0,0,4750444,20503,0,9394,0,0,1424612,63352,0,0,16928107,
0,1628842,0,0,0,271,10,0,378,0,0,962621,7418,0,0,4874748,
0,1123989,17026,0,0,15353714,64810,0,15687,0,0,1055838,95251,0,0,225,
0,75,81,0,0,658788,6148,0,8095,0,0,2689832,31679,0,0,14088528,
0,1728494,14611,0,0,14626916,93294,0,1,0,0,363,9,0,0,319361,
0,777798,7671,0,0,6955934,34500,0,14612,0,0,1869884,56632,0,0,15342588,
0,2628658,4980,0,0,196,5,0,139,0,0,886063,4214,0,0,5262828,
0,2242017,14659,0,0,12933679,66081,0,16363,0,0,1563986,98971,0,0,75,
0,300,0,0,0,443572,4293,0,7766,0,0,947297,34026,0,0,13459344,
0,3186403,17900,0,0,14539420,95234,0,21006,0,0,75,9,0,0,420243,
0,849058,4181,0,0,7868027,36439,0,10927,0,0,2660782,71748,0,0,24325725,
0,706712,8674,0,0,121,4,0,37,0,0,717836,2283,0,0,5687976,
0,2430335,13162,0,0,12938484,62865,0,26761,0,0,1109121,82980,0,0,0,
0,300,2,0,0,204345,1754,0,5845,0,0,2374838,32847,0,0,11658544,
