InConnections,,,, InConnections (Old),,,, OutConnections,,,, OutConnections(Old)
MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,
0,408,12,0,0,2945,109,0,25,0,0,1185848,327,0,0,6628772,
0,2267102,88,0,0,10975258,1711,0,277,0,0,0,2,0,0,589,
0,192,35,0,0,1016603,282,0,163,0,0,1078765,929,0,0,12971073,
0,1311623,46,0,0,18084585,0,0,6,0,0,300,14,0,0,1047037,
0,1832012,150,0,0,6446948,1025,0,153,0,0,1014164,1540,0,0,16029639,
0,21,3,0,0,743,16,0,37,0,0,1184667,228,0,0,6811485,
0,1400001,128,0,0,13063904,1658,0,173,0,0,150735,0,0,0,1082,
0,536,17,0,0,815738,202,0,81,0,0,1114759,896,0,0,11976256,
0,2191479,98,0,0,17915615,1771,0,3,0,0,236,22,0,0,433764,
0,1107423,165,0,0,5923268,873,0,152,0,0,1420495,1474,0,0,16813983,
0,70282,2,0,0,367,14,0,16,0,0,1125791,293,0,0,6742246,
0,1304224,123,0,0,12405542,1755,0,147,0,0,200319,1958,0,0,171,
0,215,15,0,0,494590,268,0,184,0,0,1990736,923,0,0,13748205,
0,1152864,190,0,0,18006596,2242,0,0,0,0,150,12,0,0,484013,
0,805444,137,0,0,5892507,892,0,92,0,0,1854035,1519,0,0,19769506,
0,160699,0,0,0,271,9,0,10,0,0,974822,183,0,0,5814308,
0,1850582,87,0,0,12056324,1498,0,139,0,0,110460,1925,0,0,663,
0,150,5,0,0,414175,170,0,183,0,0,953920,836,0,0,10893503,
0,1585793,98,0,0,17011578,1863,0,0,0,0,198,13,0,0,11462,
0,382168,46,0,0,2576091,401,0,184,0,0,1441722,1210,0,0,15127453,
0,809856,64,0,0,196,7,0,11,0,0,1026566,205,0,0,6053132,
0,1427545,89,0,0,11203230,1527,0,133,0,0,340057,1935,0,0,150,
0,300,1,0,0,474296,191,0,158,0,0,1262016,840,0,0,10579049,
0,663014,183,0,0,17282887,1951,0,26,0,0,246,8,0,0,182034,
0,885282,99,0,0,5124926,758,0,91,0,0,1238197,1397,0,0,15897770,
0,642591,17,0,0,121,8,0,4,0,0,955328,157,0,0,4671684,
0,1661229,103,0,0,11145474,1480,0,68,0,0,411674,1979,0,0,0,
0,117,1,0,0,262462,98,0,144,0,0,1116820,739,0,0,9727025,
0,1583083,142,0,0,17022687,1789,0,13,0,0,75,8,0,0,192544,
0,965290,118,0,0,4741319,707,0,238,0,0,1684349,1387,0,0,17676860,
0,240940,4,0,0,46,2,0,2,0,0,742886,131,0,0,4629117,
0,1640577,118,0,0,11501129,1283,0,192,0,0,721043,1954,0,0,0,
0,96,3,0,0,192044,117,0,109,0,0,1130985,694,0,0,11631177,
0,1696943,117,0,0,17175010,2130,0,41,0,0,96,4,0,0,61520,
0,703530,75,0,0,4098718,702,0,85,0,0,1699871,1339,0,0,17208671,
0,441689,10,0,0,0,5,0,5,0,0,361883,83,0,0,3813407,
0,1148131,80,0,0,9997146,1337,0,90,0,0,691262,1933,0,0,19038398,
0,25,4,0,0,553,25,0,42,0,0,1057044,319,0,0,7910020,
0,1569105,126,0,0,12795462,1619,0,141,0,0,75,3,0,0,31253,
0,733544,108,0,0,3602177,656,0,122,0,0,1295331,1318,0,0,15747642,
0,400127,18,0,0,18768798,0,0,0,0,0,401986,40,0,0,2859301,
0,1462561,150,0,0,9406412,1136,0,143,0,0,902793,1867,0,0,18652332,
0,0,2,0,0,10535,52,0,101,0,0,796457,558,0,0,7743313,
0,1854185,130,0,0,15307908,1583,0,25,0,0,0,2,0,0,396,
0,592636,72,0,0,3210070,483,0,206,0,0,813309,1110,0,0,14347127,
0,1192324,82,0,0,18394364,0,0,1,0,0,361720,35,0,0,2948963,
0,1067586,160,0,0,8849981,1261,0,135,0,0,1721460,1819,0,0,20117097,
0,21,2,0,0,442,42,0,104,0,0,1469533,551,0,0,8671804,
0,773228,146,0,0,15597666,1799,0,36,0,0,59766,0,0,0,396,
0,431827,59,0,0,2235253,462,0,132,0,0,1446760,1139,0,0,15675696,
0,1053453,49,0,0,18856894,2010,0,1,0,0,231067,24,0,0,2181122,
0,1724732,213,0,0,8914261,1242,0,165,0,0,1403309,1751,0,0,19940366,
0,9979,1,0,0,346,11,0,108,0,0,833312,453,0,0,7146519,
0,859811,104,0,0,14845438,1469,0,41,0,0,150385,1939,0,0,150,
0,432070,47,0,0,2524970,474,0,117,0,0,883582,1193,0,0,15332296,
0,781547,87,0,0,18364701,2031,0,0,0,0,258,12,0,0,102171,
0,654139,107,0,0,3853624,652,0,163,0,0,1331973,1286,0,0,15755619,
0,630958,0,0,0,271,13,0,109,0,0,1748646,417,0,0,9254771,
0,2330321,127,0,0,15689472,1968,0,107,0,0,19937,2015,0,0,75,
0,291210,28,0,0,2000836,258,0,170,0,0,1490685,1078,0,0,14576549,
0,1905161,86,0,0,18574871,2020,0,1,0,0,50420,10,0,0,954940,
0,582637,108,0,0,8085672,855,0,133,0,0,1361534,1708,0,0,19118424,
0,20078,6,0,0,196,3,0,79,0,0,1036028,383,0,0,6315495,
0,1190423,139,0,0,14648696,1529,0,86,0,0,29667,1970,0,0,0,
0,190836,35,0,0,2020199,318,0,194,0,0,1469850,1019,0,0,14151115,
0,1342794,64,0,0,18263584,1970,0,2,0,0,40306,9,0,0,743847,
0,1799913,145,0,0,7668228,942,0,190,0,0,939734,1674,0,0,16391079,
0,10264,3,0,0,121,5,0,61,0,0,804785,321,0,0,4224471,
0,2354235,74,0,0,13097676,939,0,151,0,0,80462,1909,0,0,0,
0,90351,21,0,0,1477497,256,0,118,0,0,817628,1050,0,0,11448741,
0,1872283,150,0,0,18615406,1881,0,1,0,0,10189,6,0,0,844426,
0,2054835,175,0,0,7574019,917,0,128,0,0,883432,1604,0,0,18200215,
0,190148,8,0,0,46,0,0,37,0,0,443700,173,0,0,3113009,
0,1479169,150,0,0,13242445,1275,0,80,0,0,50345,1908,0,0,0,
0,42,7,0,0,884,17,0,72,0,0,1057896,360,0,0,6868077,
0,1459772,106,0,0,13698212,1522,0,123,0,0,107,6,0,0,1181,
0,150951,57,0,0,1378588,428,0,158,0,0,1204980,1050,0,0,14402680,
0,1572157,62,0,0,0,0,0,5,0,0,40361,33,0,0,1308429,
0,795631,101,0,0,7576336,1098,0,134,0,0,1462538,1636,0,0,18540906,
0,117,6,0,0,1095,30,0,40,0,0,1458593,281,0,0,8013746,
0,1962989,162,0,0,14217217,1829,0,51,0,0,75,3,0,0,1010,
0,50485,45,0,0,1660360,391,0,132,0,0,1816246,992,0,0,14883151,
