InConnections,,,, InConnections (Old),,,, OutConnections,,,, OutConnections(Old)
MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,
0,387,7,0,0,2608,110,0,37,0,0,77925,219,0,0,568673,
0,381293,119,0,0,1318033,1390,0,473,0,0,0,2,0,0,899,
0,311,29,0,0,82317,229,0,151,0,0,161552,979,0,0,1410045,
0,123620,88,0,0,1964638,0,0,3,0,0,96,20,0,0,120710,
0,83916,115,0,0,670770,973,0,143,0,0,208261,1649,0,0,2139248,
0,21,2,0,0,903,22,0,31,0,0,112330,288,0,0,849593,
0,282266,187,0,0,1442116,1738,0,158,0,0,26930,0,0,0,911,
0,365,28,0,0,76831,244,0,172,0,0,151826,981,0,0,1259299,
0,117682,165,0,0,1865674,1844,0,5,0,0,21,27,0,0,81998,
0,178970,154,0,0,669248,806,0,98,0,0,115301,1472,0,0,1812938,
0,23598,1,0,0,346,15,0,21,0,0,105835,295,0,0,689539,
0,144053,73,0,0,1346838,1592,0,93,0,0,33323,1977,0,0,75,
0,150,10,0,0,87341,204,0,76,0,0,153922,922,0,0,1490001,
0,191850,129,0,0,1957605,2161,0,1,0,0,150,12,0,0,46787,
0,69934,162,0,0,697454,820,0,161,0,0,103975,1540,0,0,1904459,
0,32874,0,0,0,411,12,0,20,0,0,77712,225,0,0,541438,
0,177608,139,0,0,1247406,1419,0,132,0,0,74352,1936,0,0,300,
0,0,5,0,0,48714,166,0,147,0,0,151409,790,0,0,1231204,
0,196155,162,0,0,1933336,1860,0,0,0,0,216,10,0,0,1194,
0,61205,107,0,0,377793,593,0,229,0,0,128911,1200,0,0,1731791,
0,152568,33,0,0,196,7,0,11,0,0,89502,183,0,0,598426,
0,148141,199,0,0,1238927,1452,0,156,0,0,47922,1966,0,0,96,
0,150,4,0,0,53037,187,0,137,0,0,188424,775,0,0,1337855,
0,192221,87,0,0,1825240,2057,0,23,0,0,543,10,0,0,33896,
0,137532,135,0,0,446592,832,0,82,0,0,160858,1357,0,0,1927806,
0,99948,15,0,0,121,2,0,5,0,0,75340,163,0,0,485273,
0,159048,124,0,0,1178394,1465,0,141,0,0,80758,1932,0,0,75,
0,225,3,0,0,34559,96,0,103,0,0,102690,682,0,0,1178800,
0,78348,103,0,0,1868757,1980,0,13,0,0,75,5,0,0,20373,
0,109219,110,0,0,493463,799,0,160,0,0,115554,1372,0,0,1910604,
0,63554,22,0,0,46,4,0,3,0,0,55827,123,0,0,448713,
0,85139,152,0,0,1117531,1248,0,158,0,0,48019,1906,0,0,0,
0,225,5,0,0,31434,107,0,134,0,0,121156,767,0,0,1221525,
0,141699,106,0,0,1867083,1910,0,35,0,0,171,4,0,0,13902,
0,81431,80,0,0,475551,669,0,89,0,0,73479,1324,0,0,1739856,
0,92557,17,0,0,0,1,0,3,0,0,53289,89,0,0,372769,
0,131190,114,0,0,1130183,1224,0,155,0,0,123841,1892,0,0,2074548,
0,0,8,0,0,374,19,0,34,0,0,120541,269,0,0,717175,
0,183780,137,0,0,1395750,1647,0,140,0,0,96,4,0,0,3855,
0,73855,77,0,0,412561,525,0,192,0,0,96068,1256,0,0,1630237,
0,61683,34,0,0,2030559,0,0,0,0,0,46263,62,0,0,284655,
0,145120,164,0,0,1026782,1329,0,188,0,0,101093,1813,0,0,2385422,
0,0,0,0,0,496,34,0,121,0,0,127428,583,0,0,987004,
0,176099,251,0,0,1780364,2037,0,50,0,0,0,2,0,0,375,
0,70250,106,0,0,355321,565,0,113,0,0,114386,1246,0,0,1687689,
0,88942,36,0,0,2054410,0,0,0,0,0,27249,27,0,0,243457,
0,122447,100,0,0,904255,1055,0,153,0,0,40671,1711,0,0,1858232,
0,21,2,0,0,1460,26,0,88,0,0,146251,577,0,0,915133,
0,170723,97,0,0,1727168,1659,0,33,0,0,4306,0,0,0,321,
0,29485,62,0,0,264852,475,0,278,0,0,174584,1162,0,0,1736515,
0,97966,63,0,0,2032888,2007,0,0,0,0,27275,40,0,0,226534,
0,166166,189,0,0,1017124,1067,0,184,0,0,137898,1711,0,0,2010688,
0,150,1,0,0,346,13,0,89,0,0,71766,422,0,0,763186,
0,184744,215,0,0,1689774,1672,0,39,0,0,5550,1956,0,0,150,
0,38777,56,0,0,312290,439,0,155,0,0,145779,1181,0,0,1798466,
0,123353,39,0,0,2132038,2172,0,1,0,0,309,14,0,0,7184,
0,77138,116,0,0,337469,680,0,137,0,0,145350,1302,0,0,1736960,
0,100150,0,0,0,271,7,0,64,0,0,121779,473,0,0,863995,
0,247179,170,0,0,1601159,1719,0,89,0,0,11976,1928,0,0,150,
0,29203,57,0,0,278102,375,0,185,0,0,144935,1109,0,0,1619345,
0,63679,46,0,0,2061650,1968,0,1,0,0,4482,14,0,0,134142,
0,140721,103,0,0,887197,978,0,166,0,0,119635,1702,0,0,1854397,
0,65,1,0,0,196,8,0,68,0,0,94699,329,0,0,611971,
0,162942,128,0,0,1537801,1385,0,75,0,0,12116,1908,0,0,0,
0,15664,34,0,0,134111,222,0,231,0,0,175355,1053,0,0,1273638,
0,134161,73,0,0,2001973,1774,0,0,0,0,6384,11,0,0,110756,
0,159780,123,0,0,801238,778,0,152,0,0,140603,1676,0,0,1748133,
0,17396,1,0,0,121,1,0,46,0,0,90393,359,0,0,599326,
0,154342,131,0,0,1543541,1532,0,100,0,0,46513,1953,0,0,0,
0,10390,38,0,0,177595,306,0,130,0,0,154795,970,0,0,1367388,
0,124905,110,0,0,1975612,1891,0,3,0,0,150,5,0,0,55198,
0,131229,96,0,0,774289,701,0,190,0,0,181307,1600,0,0,1768505,
