InConnections,,,, InConnections (Old),,,, OutConnections,,,, OutConnections(Old)
MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,
0,400,24,0,0,6860,138,0,69,0,0,201893,350,0,0,3242,
0,794734,1170,0,0,8567,146,0,1644,0,0,235,7,0,0,919,
0,2186,83,0,0,1022,41,0,554,0,0,632205,39,0,0,1732,
0,1391899,1247,0,0,917056,6,0,22,0,0,1470,49,0,0,1364,
0,281727,536,0,0,1627,57,0,1061,0,0,1477700,67,0,0,2144,
0,296,11,0,0,710,36,0,91,0,0,261481,38,0,0,1412,
0,807024,1072,0,0,1796,56,0,1549,0,0,1703315,8,0,0,635,
0,2191,70,0,0,699,36,0,535,0,0,712475,31,0,0,1526,
0,1377386,1463,0,0,1323,1238,0,23,0,0,1439,42,0,0,1522,
0,229556,375,0,0,1575,70,0,921,0,0,1026827,67,0,0,2401,
0,543662,16,0,0,533,29,0,74,0,0,124917,24,0,0,1320,
0,821481,602,0,0,806,52,0,1576,0,0,557203,250,0,0,232,
0,1472,50,0,0,249,17,0,507,0,0,438893,13,0,0,838,
0,1476788,900,0,0,444,35,0,16,0,0,1277,45,0,0,1496,
0,248841,575,0,0,1807,63,0,1098,0,0,1668449,68,0,0,2264,
0,1792830,3,0,0,523,23,0,22,0,0,71335,17,0,0,1199,
0,332272,380,0,0,601,48,0,655,0,0,701536,21,0,0,492,
0,1115,51,0,0,1160,38,0,450,0,0,642408,42,0,0,1708,
0,1299853,1312,0,0,1862,469,0,16,0,0,897,66,0,0,2695,
0,63836,213,0,0,2672,101,0,770,0,0,1072541,94,0,0,3514,
0,1564321,1733,0,0,540,27,0,19,0,0,63310,27,0,0,1205,
0,33072,363,0,0,963,52,0,87,0,0,705918,40,0,0,245,
0,1274,51,0,0,1330,35,0,413,0,0,713479,47,0,0,1655,
0,1236641,1590,0,0,2338,58,0,1278,0,0,1234,23,0,0,821,
0,158947,388,0,0,1053,41,0,951,0,0,1300096,43,0,0,1712,
0,1620553,894,0,0,270,25,0,41,0,0,118721,28,0,0,1121,
0,661302,843,0,0,1639,48,0,1422,0,0,1522017,455,0,0,208,
0,1016,39,0,0,747,29,0,384,0,0,585666,30,0,0,1388,
0,1215609,1391,0,0,1575,53,0,439,0,0,689,25,0,0,744,
0,143651,391,0,0,1248,36,0,913,0,0,1355746,51,0,0,1563,
0,1636920,1934,0,0,498,28,0,34,0,0,82373,20,0,0,1302,
0,566566,655,0,0,1077,50,0,1257,0,0,1225928,44,0,0,102,
0,738,30,0,0,955,41,0,353,0,0,588766,44,0,0,1633,
0,1177903,1402,0,0,1729,62,0,1264,0,0,341,18,0,0,762,
