InConnections,,,, InConnections (Old),,,, OutConnections,,,, OutConnections(Old)
MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,
0,8972836,1906,0,0,43394658,9942,0,6836,0,0,17960940,46477,0,0,137494212,
0,8165296,13502,0,0,236231208,102530,0,0,0,0,3279182,694,0,0,24075727,
0,30236168,9507,0,0,122854053,50084,0,9111,0,0,18455437,85643,0,0,197794031,
0,877768,0,0,0,20376,277,0,3599,0,0,18650279,18926,0,0,87232091,
0,19183596,9740,0,0,166811062,67852,0,16710,0,0,4068609,101321,0,0,100862,
0,12054469,1886,0,0,47166170,16412,0,5479,0,0,12425121,48742,0,0,142871560,
0,14492463,6144,0,0,198015010,93047,0,1,0,0,217,12,0,0,2209560,
0,13829828,5209,0,0,46404409,20851,0,11561,0,0,13856356,58381,0,0,168455560,
0,5349365,4,0,0,603,24,0,8,0,0,9236557,2309,0,0,52870819,
0,15584739,10888,0,0,102546261,51533,0,14693,0,0,16796444,97833,0,0,0,
0,224,11,0,0,1258201,3253,0,7409,0,0,31090618,32086,0,0,101008130,
0,17945224,16412,0,0,155806107,83670,0,1,0,0,407,14,0,0,1897315,
0,5956086,4926,0,0,19483542,24733,0,16447,0,0,14297442,67026,0,0,181075358,
0,7810402,0,0,0,346,7,0,2,0,0,10353176,2381,0,0,51826518,
0,17813910,8043,0,0,86612816,54900,0,21464,0,0,10354892,100529,0,0,386,
0,257,5,0,0,1215552,1664,0,7483,0,0,13323998,29913,0,0,97709535,
