InConnections,,,, InConnections (Old),,,, OutConnections,,,, OutConnections(Old)
MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,MsgOut,BytesOut,MsgIn,BytesIn,
0,387,9,0,0,2874,113,0,46,0,0,3182363,626,0,0,22645282,
0,14970913,241,0,0,35696034,4139,0,1743,0,0,0,2,0,0,471,
0,96,58,0,0,3054318,940,0,520,0,0,8535339,4228,0,0,66162193,
0,9946651,838,0,0,86067547,0,0,7,0,0,130,28,0,0,2926372,
0,6429685,571,0,0,30721681,4096,0,717,0,0,6846823,7308,0,0,90606510,
0,21,2,0,0,870,19,0,100,0,0,4498473,947,0,0,28804970,
0,7037171,630,0,0,60929908,7122,0,655,0,0,1044131,0,0,0,942,
0,365,54,0,0,2905934,891,0,644,0,0,5142023,3752,0,0,61890028,
0,7677922,1047,0,0,89918325,9792,0,2,0,0,407,16,0,0,2252210,
0,7011785,500,0,0,31645491,3630,0,459,0,0,8130329,6911,0,0,91392684,
0,479848,1,0,0,411,11,0,58,0,0,4280293,899,0,0,28386580,
0,3433488,297,0,0,56522336,6448,0,498,0,0,1061165,8831,0,0,601,
0,225,14,0,0,3519797,599,0,936,0,0,5702302,3943,0,0,65447462,
0,8279728,302,0,0,85661056,9797,0,0,0,0,150,15,0,0,1638519,
0,4050394,555,0,0,25182085,3678,0,455,0,0,12227190,6981,0,0,95336305,
0,1132485,0,0,0,271,9,0,31,0,0,4364347,787,0,0,24872287,
0,7095998,860,0,0,56814514,7786,0,439,0,0,1841324,9379,0,0,213,
0,225,8,0,0,1919358,614,0,580,0,0,6012119,3242,0,0,57526088,
0,6844253,683,0,0,87015008,9989,0,0,0,0,268,13,0,0,1725,
0,1878583,419,0,0,13254538,2469,0,1049,0,0,9307717,5464,0,0,75545310,
0,7288482,375,0,0,196,6,0,9,0,0,5186867,672,0,0,27529300,
0,3833088,840,0,0,53291241,7368,0,531,0,0,2537336,8872,0,0,75,
0,150,1,0,0,513506,403,0,418,0,0,7381557,3702,0,0,51095362,
0,6274342,710,0,0,81751864,8813,0,11,0,0,215,9,0,0,614030,
0,3026502,507,0,0,25232165,2557,0,905,0,0,6013661,6134,0,0,68735228,
0,4093264,54,0,0,121,8,0,5,0,0,2521063,300,0,0,19603829,
0,6308860,390,0,0,50291700,5959,0,788,0,0,2396586,8694,0,0,0,
0,192,6,0,0,694569,501,0,823,0,0,6267812,3086,0,0,55401212,
0,4921374,578,0,0,83210436,9426,0,63,0,0,138,6,0,0,302915,
